#! FIELDS TM1_TM6 fesdist dfesdist_TM1_TM6
#! SET normalisation  1.000000
#! SET min_TM1_TM6 1.0
#! SET max_TM1_TM6 5.0
#! SET nbins_TM1_TM6  250
#! SET periodic_TM1_TM6 false
 4.248000 inf 0.000000
 4.264000 inf 0.000000
 4.280000 inf 0.000000
 4.296000 inf 0.000000
 4.312000 inf 0.000000
 4.328000 inf 0.000000
 4.344000 inf 0.000000
 4.360000 inf 0.000000
 4.376000 inf 0.000000
 4.392000 inf 0.000000
 4.408000 inf 0.000000
 4.424000 inf 0.000000
 4.440000 inf 0.000000
 4.456000 inf 0.000000
 4.472000 inf 0.000000
 4.488000 inf 0.000000
 4.504000 inf 0.000000
 4.520000 inf 0.000000
 4.536000 inf 0.000000
 4.552000 inf 0.000000
 4.568000 inf 0.000000
 4.584000 inf 0.000000
 4.600000 inf 0.000000
 4.616000 inf 0.000000
 4.632000 inf 0.000000
 4.648000 inf 0.000000
 4.664000 inf 0.000000
 4.680000 inf 0.000000
 4.696000 inf 0.000000
 4.712000 inf 0.000000
 4.728000 inf 0.000000
 4.744000 inf 0.000000
 4.760000 inf 0.000000
 4.776000 inf 0.000000
 4.792000 inf 0.000000
 4.808000 inf 0.000000
 4.824000 inf 0.000000
 4.840000 inf 0.000000
 4.856000 inf 0.000000
 4.872000 inf 0.000000
 4.888000 inf 0.000000
 4.904000 inf 0.000000
 4.920000 inf 0.000000
 4.936000 inf 0.000000
 4.952000 inf 0.000000
 4.968000 inf 0.000000
 4.984000 inf 0.000000
 5.000000 inf 0.000000
